Date,Price,Return
4-Oct-16,2150.49,0.00
5-Oct-16,2159.73,0.00
6-Oct-16,2160.77,0.00
7-Oct-16,2153.74,0.00
10-Oct-16,2163.66,0.00
11-Oct-16,2136.73,-0.01
12-Oct-16,2139.18,0.00
13-Oct-16,2132.55,0.00
14-Oct-16,2132.98,0.00
17-Oct-16,2126.50,0.00
18-Oct-16,2139.60,0.01
19-Oct-16,2144.29,0.00
20-Oct-16,2141.34,0.00
21-Oct-16,2141.16,0.00
24-Oct-16,2151.33,0.00
25-Oct-16,2143.16,0.00
26-Oct-16,2139.43,0.00
27-Oct-16,2133.04,0.00
28-Oct-16,2126.41,0.00
31-Oct-16,2126.15,0.00
1-Nov-16,2111.72,-0.01
2-Nov-16,2097.94,-0.01
3-Nov-16,2088.66,0.00
4-Nov-16,2085.18,0.00
7-Nov-16,2131.52,0.02
8-Nov-16,2139.56,0.00
9-Nov-16,2163.26,0.01
10-Nov-16,2167.48,0.00
11-Nov-16,2164.45,0.00
14-Nov-16,2164.20,0.00
15-Nov-16,2180.39,0.01
16-Nov-16,2176.94,0.00
17-Nov-16,2187.12,0.00
18-Nov-16,2181.90,0.00
21-Nov-16,2198.18,0.01
22-Nov-16,2202.94,0.00
23-Nov-16,2204.72,0.00
25-Nov-16,2213.35,0.00
28-Nov-16,2201.72,-0.01
29-Nov-16,2204.66,0.00
30-Nov-16,2198.81,0.00
1-Dec-16,2191.08,0.00
2-Dec-16,2191.95,0.00
5-Dec-16,2204.71,0.01
6-Dec-16,2212.23,0.00
7-Dec-16,2241.35,0.01
8-Dec-16,2246.19,0.00
9-Dec-16,2259.53,0.01
12-Dec-16,2256.96,0.00
13-Dec-16,2271.72,0.01
14-Dec-16,2253.28,-0.01
15-Dec-16,2262.03,0.00
16-Dec-16,2258.07,0.00
19-Dec-16,2262.53,0.00
20-Dec-16,2270.76,0.00
21-Dec-16,2265.18,0.00
22-Dec-16,2260.96,0.00
23-Dec-16,2263.79,0.00
27-Dec-16,2268.88,0.00
28-Dec-16,2249.92,-0.01
29-Dec-16,2249.26,0.00
30-Dec-16,2238.83,0.00
3-Jan-17,2257.83,0.01
4-Jan-17,2270.75,0.01
5-Jan-17,2269.00,0.00
6-Jan-17,2276.98,0.00
9-Jan-17,2268.90,0.00
10-Jan-17,2268.90,0.00
11-Jan-17,2275.32,0.00
12-Jan-17,2270.44,0.00
13-Jan-17,2274.64,0.00
17-Jan-17,2267.89,0.00
18-Jan-17,2271.89,0.00
19-Jan-17,2263.69,0.00
20-Jan-17,2271.31,0.00
23-Jan-17,2265.20,0.00
24-Jan-17,2280.07,0.01
25-Jan-17,2298.37,0.01
26-Jan-17,2296.68,0.00
27-Jan-17,2294.69,0.00
30-Jan-17,2280.90,-0.01
31-Jan-17,2278.87,0.00
1-Feb-17,2279.55,0.00
2-Feb-17,2280.85,0.00
3-Feb-17,2297.42,0.01
6-Feb-17,2292.56,0.00
7-Feb-17,2293.08,0.00
8-Feb-17,2294.67,0.00
9-Feb-17,2307.87,0.01
10-Feb-17,2316.10,0.00
13-Feb-17,2328.25,0.01
14-Feb-17,2337.58,0.00
15-Feb-17,2349.25,0.00
16-Feb-17,2347.22,0.00
17-Feb-17,2351.16,0.00
21-Feb-17,2365.38,0.01
22-Feb-17,2362.82,0.00
23-Feb-17,2363.81,0.00
24-Feb-17,2367.34,0.00
27-Feb-17,2369.75,0.00
28-Feb-17,2363.64,0.00
1-Mar-17,2395.96,0.01
2-Mar-17,2381.92,-0.01
3-Mar-17,2383.12,0.00
6-Mar-17,2375.31,0.00
7-Mar-17,2368.39,0.00
8-Mar-17,2362.98,0.00
9-Mar-17,2364.87,0.00
10-Mar-17,2372.60,0.00
13-Mar-17,2373.47,0.00
14-Mar-17,2365.45,0.00
15-Mar-17,2385.26,0.01
16-Mar-17,2381.38,0.00
17-Mar-17,2378.25,0.00
20-Mar-17,2373.47,0.00
21-Mar-17,2344.02,-0.01
22-Mar-17,2348.45,0.00
23-Mar-17,2345.96,0.00
24-Mar-17,2343.98,0.00
27-Mar-17,2341.59,0.00
28-Mar-17,2358.57,0.01
29-Mar-17,2361.13,0.00
30-Mar-17,2368.06,0.00
31-Mar-17,2362.72,0.00
3-Apr-17,2358.84,0.00
4-Apr-17,2360.16,0.00
5-Apr-17,2352.95,0.00
6-Apr-17,2357.49,0.00
7-Apr-17,2355.54,0.00
10-Apr-17,2357.16,0.00
11-Apr-17,2353.78,0.00
12-Apr-17,2344.93,0.00
13-Apr-17,2328.95,-0.01
17-Apr-17,2349.01,0.01
18-Apr-17,2342.19,0.00
19-Apr-17,2338.17,0.00
20-Apr-17,2355.84,0.01
21-Apr-17,2348.69,0.00
24-Apr-17,2374.15,0.01
25-Apr-17,2388.61,0.01
26-Apr-17,2387.45,0.00
27-Apr-17,2388.77,0.00
28-Apr-17,2384.20,0.00
1-May-17,2388.33,0.00
2-May-17,2391.17,0.00
3-May-17,2388.13,0.00
4-May-17,2389.52,0.00
5-May-17,2399.29,0.00
8-May-17,2399.38,0.00
9-May-17,2396.92,0.00
10-May-17,2399.63,0.00
11-May-17,2394.44,0.00
12-May-17,2390.90,0.00
15-May-17,2402.32,0.00
16-May-17,2400.67,0.00
17-May-17,2357.03,-0.02
18-May-17,2365.72,0.00
19-May-17,2381.73,0.01
22-May-17,2394.02,0.01
23-May-17,2398.42,0.00
24-May-17,2404.39,0.00
25-May-17,2415.07,0.00
26-May-17,2415.82,0.00
30-May-17,2412.91,0.00
31-May-17,2411.80,0.00
1-Jun-17,2430.06,0.01
2-Jun-17,2439.07,0.00
5-Jun-17,2436.10,0.00
6-Jun-17,2429.33,0.00
7-Jun-17,2433.14,0.00
8-Jun-17,2433.79,0.00
9-Jun-17,2431.77,0.00
12-Jun-17,2429.39,0.00
13-Jun-17,2440.35,0.00
14-Jun-17,2437.92,0.00
15-Jun-17,2432.46,0.00
16-Jun-17,2433.15,0.00
19-Jun-17,2453.46,0.01
20-Jun-17,2437.03,-0.01
21-Jun-17,2435.61,0.00
22-Jun-17,2434.50,0.00
23-Jun-17,2438.30,0.00
26-Jun-17,2439.07,0.00
27-Jun-17,2419.38,-0.01
28-Jun-17,2440.69,0.01
29-Jun-17,2419.70,-0.01
30-Jun-17,2423.41,0.00
3-Jul-17,2429.01,0.00
5-Jul-17,2432.54,0.00
6-Jul-17,2409.75,-0.01
7-Jul-17,2425.18,0.01
10-Jul-17,2427.43,0.00
11-Jul-17,2425.53,0.00
12-Jul-17,2443.25,0.01
13-Jul-17,2447.83,0.00
14-Jul-17,2459.27,0.00
17-Jul-17,2459.14,0.00
18-Jul-17,2460.61,0.00
19-Jul-17,2473.83,0.01
20-Jul-17,2473.45,0.00
21-Jul-17,2472.54,0.00
24-Jul-17,2469.91,0.00
25-Jul-17,2477.13,0.00
26-Jul-17,2477.83,0.00
27-Jul-17,2475.42,0.00
28-Jul-17,2472.10,0.00
31-Jul-17,2470.30,0.00
1-Aug-17,2476.35,0.00
2-Aug-17,2477.57,0.00
3-Aug-17,2472.16,0.00
4-Aug-17,2476.83,0.00
7-Aug-17,2480.91,0.00
8-Aug-17,2474.92,0.00
9-Aug-17,2474.02,0.00
10-Aug-17,2438.21,-0.01
11-Aug-17,2441.32,0.00
14-Aug-17,2465.84,0.01
15-Aug-17,2464.61,0.00
16-Aug-17,2468.11,0.00
17-Aug-17,2430.01,-0.02
18-Aug-17,2425.55,0.00
21-Aug-17,2428.37,0.00
22-Aug-17,2452.51,0.01
23-Aug-17,2444.04,0.00
24-Aug-17,2438.97,0.00
25-Aug-17,2443.05,0.00
28-Aug-17,2444.24,0.00
29-Aug-17,2446.30,0.00
30-Aug-17,2457.59,0.00
31-Aug-17,2471.65,0.01
1-Sep-17,2476.55,0.00
5-Sep-17,2457.85,-0.01
6-Sep-17,2465.54,0.00
7-Sep-17,2465.10,0.00
8-Sep-17,2461.43,0.00
11-Sep-17,2488.11,0.01
12-Sep-17,2496.48,0.00
13-Sep-17,2498.37,0.00
14-Sep-17,2495.62,0.00
15-Sep-17,2500.23,0.00
18-Sep-17,2503.87,0.00
19-Sep-17,2506.65,0.00
20-Sep-17,2508.24,0.00
21-Sep-17,2500.60,0.00
22-Sep-17,2502.22,0.00
25-Sep-17,2496.66,0.00
26-Sep-17,2496.84,0.00
27-Sep-17,2507.04,0.00
28-Sep-17,2510.06,0.00
29-Sep-17,2519.36,0.00
2-Oct-17,2529.12,0.00
3-Oct-17,2534.58,0.00
4-Oct-17,2537.74,0.00
5-Oct-17,2552.07,0.01
6-Oct-17,2549.33,0.00
9-Oct-17,2544.73,0.00
10-Oct-17,2550.64,0.00
11-Oct-17,2555.24,0.00
12-Oct-17,2550.93,0.00
13-Oct-17,2553.17,0.00
16-Oct-17,2557.64,0.00
17-Oct-17,2559.36,0.00
18-Oct-17,2561.26,0.00
19-Oct-17,2562.10,0.00
20-Oct-17,2575.21,0.01
23-Oct-17,2564.98,0.00
24-Oct-17,2569.13,0.00
25-Oct-17,2557.15,0.00
26-Oct-17,2560.40,0.00
27-Oct-17,2581.07,0.01
30-Oct-17,2572.83,0.00
31-Oct-17,2575.26,0.00
1-Nov-17,2579.36,0.00
2-Nov-17,2579.85,0.00
3-Nov-17,2587.84,0.00
6-Nov-17,2591.13,0.00
7-Nov-17,2590.64,0.00
8-Nov-17,2594.38,0.00
9-Nov-17,2584.62,0.00
10-Nov-17,2582.30,0.00
13-Nov-17,2584.84,0.00
14-Nov-17,2578.87,0.00
15-Nov-17,2564.62,-0.01
16-Nov-17,2585.64,0.01
17-Nov-17,2578.85,0.00
20-Nov-17,2582.14,0.00
21-Nov-17,2599.03,0.01
22-Nov-17,2597.08,0.00
24-Nov-17,2602.42,0.00
27-Nov-17,2601.42,0.00
28-Nov-17,2627.04,0.01
29-Nov-17,2626.07,0.00
30-Nov-17,2647.58,0.01
1-Dec-17,2642.22,0.00
4-Dec-17,2639.44,0.00
5-Dec-17,2629.57,0.00
6-Dec-17,2629.27,0.00
7-Dec-17,2636.98,0.00
8-Dec-17,2651.50,0.01
11-Dec-17,2659.99,0.00
12-Dec-17,2664.11,0.00
13-Dec-17,2662.85,0.00
14-Dec-17,2652.01,0.00
15-Dec-17,2675.81,0.01
18-Dec-17,2690.16,0.01
19-Dec-17,2681.47,0.00
20-Dec-17,2679.25,0.00
21-Dec-17,2684.57,0.00
22-Dec-17,2683.34,0.00
26-Dec-17,2680.50,0.00
27-Dec-17,2682.62,0.00
28-Dec-17,2687.54,0.00
29-Dec-17,2673.61,-0.01
2-Jan-18,2695.81,0.01
3-Jan-18,2713.06,0.01
4-Jan-18,2723.99,0.00
5-Jan-18,2743.15,0.01
8-Jan-18,2747.71,0.00
9-Jan-18,2751.29,0.00
10-Jan-18,2748.23,0.00
11-Jan-18,2767.56,0.01
12-Jan-18,2786.24,0.01
16-Jan-18,2776.42,0.00
17-Jan-18,2802.56,0.01
18-Jan-18,2798.03,0.00
19-Jan-18,2810.30,0.00
22-Jan-18,2832.97,0.01
23-Jan-18,2839.13,0.00
24-Jan-18,2837.54,0.00
25-Jan-18,2839.25,0.00
26-Jan-18,2872.87,0.01
29-Jan-18,2853.53,-0.01
30-Jan-18,2822.43,-0.01
31-Jan-18,2823.81,0.00
1-Feb-18,2821.98,0.00
2-Feb-18,2762.13,-0.02
5-Feb-18,2648.94,-0.04
6-Feb-18,2695.14,0.02
7-Feb-18,2681.66,-0.01
8-Feb-18,2581.00,-0.04
9-Feb-18,2619.55,0.01
12-Feb-18,2656.00,0.01
13-Feb-18,2662.94,0.00
14-Feb-18,2698.63,0.01
15-Feb-18,2731.20,0.01
16-Feb-18,2732.22,0.00
20-Feb-18,2716.26,-0.01
21-Feb-18,2701.33,-0.01
22-Feb-18,2703.96,0.00
23-Feb-18,2747.30,0.02
26-Feb-18,2779.60,0.01
27-Feb-18,2744.28,-0.01
28-Feb-18,2713.83,-0.01
1-Mar-18,2677.67,-0.01
2-Mar-18,2691.25,0.01
5-Mar-18,2720.94,0.01
6-Mar-18,2728.12,0.00
7-Mar-18,2726.80,0.00
8-Mar-18,2738.97,0.00
9-Mar-18,2786.57,0.02
12-Mar-18,2783.02,0.00
13-Mar-18,2765.31,-0.01
14-Mar-18,2749.48,-0.01
15-Mar-18,2747.33,0.00
16-Mar-18,2752.01,0.00
19-Mar-18,2712.92,-0.01
20-Mar-18,2716.94,0.00
21-Mar-18,2711.93,0.00
22-Mar-18,2643.69,-0.03
23-Mar-18,2588.26,-0.02
26-Mar-18,2658.55,0.03
27-Mar-18,2612.62,-0.02
28-Mar-18,2605.00,0.00
29-Mar-18,2640.87,0.01
2-Apr-18,2581.88,-0.02
3-Apr-18,2614.45,0.01
4-Apr-18,2644.69,0.01
5-Apr-18,2662.84,0.01
6-Apr-18,2604.47,-0.02
9-Apr-18,2613.16,0.00
10-Apr-18,2656.87,0.02
11-Apr-18,2642.19,-0.01
12-Apr-18,2663.99,0.01
13-Apr-18,2656.30,0.00
16-Apr-18,2677.84,0.01
17-Apr-18,2706.39,0.01
18-Apr-18,2708.64,0.00
19-Apr-18,2693.13,-0.01
20-Apr-18,2670.14,-0.01
23-Apr-18,2670.29,0.00
24-Apr-18,2634.56,-0.01
25-Apr-18,2639.40,0.00
26-Apr-18,2666.94,0.01
27-Apr-18,2669.91,0.00
30-Apr-18,2648.05,-0.01
1-May-18,2654.80,0.00
2-May-18,2635.67,-0.01
3-May-18,2629.73,0.00
4-May-18,2663.42,0.01
7-May-18,2672.63,0.00
8-May-18,2671.92,0.00
9-May-18,2697.79,0.01
10-May-18,2723.07,0.01
11-May-18,2727.72,0.00
14-May-18,2730.13,0.00
15-May-18,2711.45,-0.01
16-May-18,2722.46,0.00
17-May-18,2720.13,0.00
18-May-18,2712.97,0.00
21-May-18,2733.01,0.01
22-May-18,2724.44,0.00
23-May-18,2733.29,0.00
24-May-18,2727.76,0.00
25-May-18,2721.33,0.00
29-May-18,2689.86,-0.01
30-May-18,2724.01,0.01
31-May-18,2705.27,-0.01
1-Jun-18,2734.62,0.01
4-Jun-18,2746.87,0.00
5-Jun-18,2748.80,0.00
6-Jun-18,2772.35,0.01
7-Jun-18,2770.37,0.00
8-Jun-18,2779.03,0.00
11-Jun-18,2782.00,0.00
12-Jun-18,2786.85,0.00
13-Jun-18,2775.63,0.00
14-Jun-18,2782.49,0.00
15-Jun-18,2779.66,0.00
18-Jun-18,2773.75,0.00
19-Jun-18,2762.59,0.00
20-Jun-18,2767.32,0.00
21-Jun-18,2749.76,-0.01
22-Jun-18,2754.88,0.00
25-Jun-18,2717.07,-0.01
26-Jun-18,2723.06,0.00
27-Jun-18,2699.63,-0.01
28-Jun-18,2716.31,0.01
29-Jun-18,2718.37,0.00
2-Jul-18,2726.71,0.00
3-Jul-18,2713.22,0.00
5-Jul-18,2736.61,0.01
6-Jul-18,2759.82,0.01
9-Jul-18,2784.17,0.01
10-Jul-18,2793.84,0.00
11-Jul-18,2774.02,-0.01
12-Jul-18,2798.29,0.01
13-Jul-18,2801.31,0.00
16-Jul-18,2798.43,0.00
17-Jul-18,2809.55,0.00
18-Jul-18,2815.62,0.00
19-Jul-18,2804.49,0.00
20-Jul-18,2801.83,0.00
23-Jul-18,2806.98,0.00
24-Jul-18,2820.40,0.00
25-Jul-18,2846.07,0.01
26-Jul-18,2837.44,0.00
27-Jul-18,2818.82,-0.01
30-Jul-18,2802.60,-0.01
31-Jul-18,2816.29,0.00
1-Aug-18,2813.36,0.00
2-Aug-18,2827.22,0.00
3-Aug-18,2840.35,0.00
6-Aug-18,2850.40,0.00
7-Aug-18,2858.45,0.00
8-Aug-18,2857.70,0.00
9-Aug-18,2853.58,0.00
10-Aug-18,2833.28,-0.01
13-Aug-18,2821.93,0.00
14-Aug-18,2839.96,0.01
15-Aug-18,2818.37,-0.01
16-Aug-18,2840.69,0.01
17-Aug-18,2850.13,0.00
20-Aug-18,2857.05,0.00
21-Aug-18,2862.96,0.00
22-Aug-18,2861.82,0.00
23-Aug-18,2856.98,0.00
24-Aug-18,2874.69,0.01
27-Aug-18,2896.74,0.01
28-Aug-18,2897.52,0.00
29-Aug-18,2914.04,0.01
30-Aug-18,2901.13,0.00
31-Aug-18,2901.52,0.00
4-Sep-18,2896.72,0.00
5-Sep-18,2888.60,0.00
6-Sep-18,2878.05,0.00
7-Sep-18,2871.68,0.00
10-Sep-18,2877.13,0.00
11-Sep-18,2887.89,0.00
12-Sep-18,2888.92,0.00
13-Sep-18,2904.18,0.01
14-Sep-18,2904.98,0.00
17-Sep-18,2888.80,-0.01
18-Sep-18,2904.31,0.01
19-Sep-18,2907.95,0.00
20-Sep-18,2930.75,0.01
21-Sep-18,2929.67,0.00
24-Sep-18,2919.37,0.00
25-Sep-18,2915.56,0.00
26-Sep-18,2905.97,0.00
27-Sep-18,2914.00,0.00
28-Sep-18,2913.98,0.00
1-Oct-18,2924.59,0.00
2-Oct-18,2923.43,0.00
3-Oct-18,2925.51,0.00
4-Oct-18,2901.61,-0.01
5-Oct-18,2885.57,-0.01
8-Oct-18,2884.43,0.00
9-Oct-18,2880.34,0.00
10-Oct-18,2785.68,-0.03
11-Oct-18,2728.37,-0.02
12-Oct-18,2767.13,0.01
15-Oct-18,2750.79,-0.01
16-Oct-18,2809.92,0.02
17-Oct-18,2809.21,0.00
18-Oct-18,2768.78,-0.01
19-Oct-18,2767.78,0.00
22-Oct-18,2755.88,0.00
23-Oct-18,2740.69,-0.01
24-Oct-18,2656.10,-0.03
25-Oct-18,2705.57,0.02
26-Oct-18,2658.69,-0.02
29-Oct-18,2641.25,-0.01
30-Oct-18,2682.63,0.02
31-Oct-18,2711.74,0.01
1-Nov-18,2740.37,0.01
2-Nov-18,2723.06,-0.01
5-Nov-18,2738.31,0.01
6-Nov-18,2755.45,0.01
7-Nov-18,2813.89,0.02
8-Nov-18,2806.83,0.00
9-Nov-18,2781.01,-0.01
12-Nov-18,2726.22,-0.02
13-Nov-18,2722.18,0.00
14-Nov-18,2701.58,-0.01
15-Nov-18,2730.20,0.01
16-Nov-18,2736.27,0.00
19-Nov-18,2690.73,-0.02
20-Nov-18,2641.89,-0.02
21-Nov-18,2649.93,0.00
23-Nov-18,2632.56,-0.01
26-Nov-18,2673.45,0.02
27-Nov-18,2682.17,0.00
28-Nov-18,2743.79,0.02
29-Nov-18,2737.80,0.00
30-Nov-18,2760.17,0.01
3-Dec-18,2790.37,0.01
4-Dec-18,2700.06,-0.03
6-Dec-18,2695.95,0.00
7-Dec-18,2633.08,-0.02
10-Dec-18,2637.72,0.00
11-Dec-18,2636.78,0.00
12-Dec-18,2651.07,0.01
13-Dec-18,2650.54,0.00
14-Dec-18,2599.95,-0.02
17-Dec-18,2545.94,-0.02
18-Dec-18,2546.16,0.00
19-Dec-18,2506.96,-0.02
20-Dec-18,2467.42,-0.02
21-Dec-18,2416.62,-0.02
24-Dec-18,2351.10,-0.03
26-Dec-18,2467.70,0.05
27-Dec-18,2488.83,0.01
28-Dec-18,2485.74,0.00
31-Dec-18,2506.85,0.01
2-Jan-19,2510.03,0.00
3-Jan-19,2447.89,-0.03
4-Jan-19,2531.94,0.03
7-Jan-19,2549.69,0.01
8-Jan-19,2574.41,0.01
9-Jan-19,2584.96,0.00
10-Jan-19,2596.64,0.00
11-Jan-19,2596.26,0.00
14-Jan-19,2582.61,-0.01
15-Jan-19,2610.30,0.01
16-Jan-19,2616.10,0.00
17-Jan-19,2635.96,0.01
18-Jan-19,2670.71,0.01
22-Jan-19,2632.90,-0.01
23-Jan-19,2638.70,0.00
24-Jan-19,2642.33,0.00
25-Jan-19,2664.76,0.01
28-Jan-19,2643.85,-0.01
29-Jan-19,2640.00,0.00
30-Jan-19,2681.05,0.02
31-Jan-19,2704.10,0.01
1-Feb-19,2706.53,0.00
4-Feb-19,2724.87,0.01
5-Feb-19,2737.70,0.00
6-Feb-19,2731.61,0.00
7-Feb-19,2706.05,-0.01
8-Feb-19,2707.88,0.00
11-Feb-19,2709.80,0.00
12-Feb-19,2744.73,0.01
13-Feb-19,2753.03,0.00
14-Feb-19,2745.73,0.00
15-Feb-19,2775.60,0.01
19-Feb-19,2779.76,0.00
20-Feb-19,2784.70,0.00
21-Feb-19,2774.88,0.00
22-Feb-19,2792.67,0.01
25-Feb-19,2796.11,0.00
26-Feb-19,2793.90,0.00
27-Feb-19,2792.38,0.00
28-Feb-19,2784.49,0.00
1-Mar-19,2803.69,0.01
4-Mar-19,2792.81,0.00
5-Mar-19,2789.65,0.00
6-Mar-19,2771.45,-0.01
7-Mar-19,2748.93,-0.01
8-Mar-19,2743.07,0.00
11-Mar-19,2783.30,0.01
12-Mar-19,2791.52,0.00
13-Mar-19,2810.92,0.01
14-Mar-19,2808.48,0.00
15-Mar-19,2822.48,0.00
18-Mar-19,2832.94,0.00
19-Mar-19,2832.57,0.00
20-Mar-19,2824.23,0.00
21-Mar-19,2854.88,0.01
22-Mar-19,2800.71,-0.02
25-Mar-19,2798.36,0.00
26-Mar-19,2818.46,0.01
27-Mar-19,2805.37,0.00
28-Mar-19,2815.44,0.00
29-Mar-19,2834.40,0.01
1-Apr-19,2867.19,0.01
2-Apr-19,2867.24,0.00
3-Apr-19,2873.40,0.00
4-Apr-19,2879.39,0.00
5-Apr-19,2892.74,0.00
8-Apr-19,2895.77,0.00
9-Apr-19,2878.20,-0.01
10-Apr-19,2888.21,0.00
11-Apr-19,2888.32,0.00
12-Apr-19,2907.41,0.01
15-Apr-19,2905.58,0.00
16-Apr-19,2907.06,0.00
17-Apr-19,2900.45,0.00
18-Apr-19,2905.03,0.00
22-Apr-19,2907.97,0.00
23-Apr-19,2933.68,0.01
24-Apr-19,2927.25,0.00
25-Apr-19,2926.17,0.00
26-Apr-19,2939.88,0.00
29-Apr-19,2943.03,0.00
30-Apr-19,2945.83,0.00
1-May-19,2923.73,-0.01
2-May-19,2917.52,0.00
3-May-19,2945.64,0.01
6-May-19,2932.47,0.00
7-May-19,2884.05,-0.02
8-May-19,2879.42,0.00
9-May-19,2870.72,0.00
10-May-19,2881.40,0.00
13-May-19,2811.87,-0.02
14-May-19,2834.41,0.01
15-May-19,2850.96,0.01
16-May-19,2876.32,0.01
17-May-19,2859.53,-0.01
20-May-19,2840.23,-0.01
21-May-19,2864.36,0.01
22-May-19,2856.27,0.00
23-May-19,2822.24,-0.01
24-May-19,2826.06,0.00
28-May-19,2802.39,-0.01
29-May-19,2783.02,-0.01
30-May-19,2788.86,0.00
31-May-19,2752.06,-0.01
3-Jun-19,2744.45,0.00
4-Jun-19,2803.27,0.02
5-Jun-19,2826.15,0.01
6-Jun-19,2843.49,0.01
7-Jun-19,2873.34,0.01
10-Jun-19,2886.73,0.00
11-Jun-19,2885.72,0.00
12-Jun-19,2879.84,0.00
13-Jun-19,2891.64,0.00
14-Jun-19,2886.98,0.00
17-Jun-19,2889.67,0.00
18-Jun-19,2917.75,0.01
19-Jun-19,2926.46,0.00
20-Jun-19,2954.18,0.01
21-Jun-19,2950.46,0.00
24-Jun-19,2945.35,0.00
25-Jun-19,2917.38,-0.01
26-Jun-19,2913.78,0.00
27-Jun-19,2924.92,0.00
28-Jun-19,2941.76,0.01
1-Jul-19,2964.33,0.01
2-Jul-19,2973.01,0.00
3-Jul-19,2995.82,0.01
5-Jul-19,2990.41,0.00
8-Jul-19,2975.95,0.00
9-Jul-19,2979.63,0.00
10-Jul-19,2993.07,0.00
11-Jul-19,2999.91,0.00
12-Jul-19,3013.77,0.00
15-Jul-19,3014.30,0.00
16-Jul-19,3004.04,0.00
17-Jul-19,2984.42,-0.01
18-Jul-19,2995.11,0.00
19-Jul-19,2976.61,-0.01
22-Jul-19,2985.03,0.00
23-Jul-19,3005.47,0.01
24-Jul-19,3019.56,0.00
25-Jul-19,3003.67,-0.01
26-Jul-19,3025.86,0.01
29-Jul-19,3020.97,0.00
30-Jul-19,3013.18,0.00
31-Jul-19,2980.38,-0.01
1-Aug-19,2953.56,-0.01
2-Aug-19,2932.05,-0.01
5-Aug-19,2844.74,-0.03
6-Aug-19,2881.77,0.01
7-Aug-19,2883.98,0.00
8-Aug-19,2938.09,0.02
9-Aug-19,2918.65,-0.01
12-Aug-19,2882.70,-0.01
13-Aug-19,2926.32,0.02
14-Aug-19,2840.60,-0.03
15-Aug-19,2847.60,0.00
16-Aug-19,2888.68,0.01
19-Aug-19,2923.65,0.01
20-Aug-19,2900.51,-0.01
21-Aug-19,2924.43,0.01
22-Aug-19,2922.95,0.00
23-Aug-19,2847.11,-0.03
26-Aug-19,2878.38,0.01
27-Aug-19,2869.16,0.00
28-Aug-19,2887.94,0.01
29-Aug-19,2924.58,0.01
30-Aug-19,2926.46,0.00
3-Sep-19,2906.27,-0.01
4-Sep-19,2937.78,0.01
5-Sep-19,2976.00,0.01
6-Sep-19,2978.71,0.00
9-Sep-19,2978.43,0.00
10-Sep-19,2979.39,0.00
11-Sep-19,3000.93,0.01
12-Sep-19,3009.57,0.00
13-Sep-19,3007.39,0.00
16-Sep-19,2997.96,0.00
17-Sep-19,3005.70,0.00
18-Sep-19,3006.73,0.00
19-Sep-19,3006.79,0.00
20-Sep-19,2992.07,0.00
23-Sep-19,2991.78,0.00
24-Sep-19,2966.60,-0.01
25-Sep-19,2984.87,0.01
26-Sep-19,2977.62,0.00
27-Sep-19,2961.79,-0.01
30-Sep-19,2976.74,0.01
1-Oct-19,2940.25,-0.01
2-Oct-19,2887.61,-0.02
3-Oct-19,2910.63,0.01
4-Oct-19,2952.01,0.01
7-Oct-19,2938.79,0.00
8-Oct-19,2893.06,-0.02
9-Oct-19,2919.40,0.01
10-Oct-19,2938.13,0.01
11-Oct-19,2970.27,0.01
14-Oct-19,2966.15,0.00
15-Oct-19,2995.68,0.01
16-Oct-19,2989.69,0.00
17-Oct-19,2997.95,0.00
18-Oct-19,2986.20,0.00
21-Oct-19,3006.72,0.01
22-Oct-19,2995.99,0.00
23-Oct-19,3004.52,0.00
24-Oct-19,3010.29,0.00
25-Oct-19,3022.55,0.00
28-Oct-19,3039.42,0.01
29-Oct-19,3036.89,0.00
30-Oct-19,3046.77,0.00
31-Oct-19,3037.56,0.00
1-Nov-19,3066.91,0.01
4-Nov-19,3078.27,0.00
5-Nov-19,3074.62,0.00
6-Nov-19,3076.78,0.00
7-Nov-19,3085.18,0.00
8-Nov-19,3093.08,0.00
11-Nov-19,3087.01,0.00
12-Nov-19,3091.84,0.00
13-Nov-19,3094.04,0.00
14-Nov-19,3096.63,0.00
15-Nov-19,3120.46,0.01
18-Nov-19,3122.03,0.00
19-Nov-19,3120.18,0.00
20-Nov-19,3108.46,0.00
21-Nov-19,3103.54,0.00
22-Nov-19,3110.29,0.00
25-Nov-19,3133.64,0.01
26-Nov-19,3140.52,0.00
27-Nov-19,3153.63,0.00
29-Nov-19,3140.98,0.00
2-Dec-19,3113.87,-0.01
3-Dec-19,3093.20,-0.01
4-Dec-19,3112.76,0.01
5-Dec-19,3117.43,0.00
6-Dec-19,3145.91,0.01
9-Dec-19,3135.96,0.00
10-Dec-19,3132.52,0.00
11-Dec-19,3141.63,0.00
12-Dec-19,3168.57,0.01
13-Dec-19,3168.80,0.00
16-Dec-19,3191.45,0.01
17-Dec-19,3192.52,0.00
18-Dec-19,3191.14,0.00
19-Dec-19,3205.37,0.00
20-Dec-19,3221.22,0.00
23-Dec-19,3224.01,0.00
24-Dec-19,3223.38,0.00
26-Dec-19,3239.91,0.01
27-Dec-19,3240.02,0.00
30-Dec-19,3221.29,-0.01
31-Dec-19,3230.78,0.00
2-Jan-20,3257.85,0.01
3-Jan-20,3234.85,-0.01
6-Jan-20,3246.28,0.00
7-Jan-20,3237.18,0.00
8-Jan-20,3253.05,0.00
9-Jan-20,3274.70,0.01
10-Jan-20,3265.35,0.00
